Column 0,Mes,Subagencia,SKU,Hectolitros,Hectolitros Standard Deviation
545990,2/3/18 0:00,10122,30,2072.672403,441.5988753
545991,2/3/18 0:00,10146,31,109.4518267,436.8785583
545992,2/3/18 0:00,10206,31,17.25477219,57.98404602
545993,2/3/18 0:00,10156,31,109.4786082,436.8719455
545994,2/3/18 0:00,10007,31,1.029574498,3.620681358
545995,2/3/18 0:00,10197,32,224.2768694,410.9785645
545996,2/3/18 0:00,10203,32,11.07353811,30.77149266
545997,2/3/18 0:00,10198,32,6.57391046,30.17293481
545998,2/3/18 0:00,10204,32,22.19897531,57.44043454
545999,2/3/18 0:00,10199,32,14.45151134,30.3758448
546000,2/3/18 0:00,10146,32,228.2446956,407.3608543
546001,2/3/18 0:00,10206,32,19.92603291,57.58850455
546002,2/3/18 0:00,10207,32,18.80641968,57.5246345
546003,2/3/18 0:00,10156,32,224.5659421,408.2910878
546004,2/3/18 0:00,10209,32,36.23226217,58.63411056
546005,2/3/18 0:00,10211,32,14.25633854,58.04509203
546006,2/3/18 0:00,10212,32,34.03003066,58.56681817
546007,2/3/18 0:00,10158,32,433.5295279,520.8724893
546008,2/3/18 0:00,10214,32,29.68410115,62.22250592
546009,2/3/18 0:00,10215,32,25.71103981,62.24296073
546010,2/3/18 0:00,10216,32,25.71103981,62.24296073
546011,2/3/18 0:00,10217,32,25.88955457,62.20982663
546012,2/3/18 0:00,10218,32,29.69945399,62.0169266
546013,2/3/18 0:00,10129,32,327.5611152,67.49262501
546014,2/3/18 0:00,10130,32,102.0004928,68.72976625
546015,2/3/18 0:00,10131,32,255.7917114,414.8413718
546016,2/3/18 0:00,10159,32,391.7699264,681.6038717
546017,2/3/18 0:00,10133,32,113.6528499,435.8251607
546018,2/3/18 0:00,10134,32,143.9978379,428.4115536
546019,2/3/18 0:00,10135,32,144.3336925,428.3222902
546020,2/3/18 0:00,10136,32,119.4085883,434.3870707
546021,2/3/18 0:00,10161,32,775.8103694,514.5813269
546022,2/3/18 0:00,10141,32,293.0577712,397.2286369
546023,2/3/18 0:00,10169,32,640.0035505,571.5613902
546024,2/3/18 0:00,10229,32,844.3207044,389.5381982
546025,2/3/18 0:00,10231,32,65.62208001,55.48081545
546026,2/3/18 0:00,10259,32,202.8029031,100.4721933
546027,2/3/18 0:00,10176,32,706.6073712,550.5619424
546028,2/3/18 0:00,10003,32,6.337883516,4.004087396
546029,2/3/18 0:00,10233,32,8.905400763,55.53921279
546030,2/3/18 0:00,10234,32,12.3895931,55.20101599
546031,2/3/18 0:00,10235,32,10.79757747,55.35520283
546032,2/3/18 0:00,10005,32,1.2644036,0.304614082
546033,2/3/18 0:00,10236,32,9.955123642,55.43005688
546034,2/3/18 0:00,10237,32,9.270057094,55.52659726
546035,2/3/18 0:00,10006,32,91.79441785,14.28685142
546036,2/3/18 0:00,10007,32,8.3633873,4.760292377
546037,2/3/18 0:00,10008,32,13.67135043,6.381538864
546038,2/3/18 0:00,10009,32,3.738984508,4.360320026
546039,2/3/18 0:00,10010,32,43.97205976,6.308164732
546040,2/3/18 0:00,10011,32,486.2360905,108.3124771
546041,2/3/18 0:00,10012,32,170.7788221,14.79604126
546042,2/3/18 0:00,10240,32,25.21401909,54.71393651
546043,2/3/18 0:00,10026,32,18.09030112,2.473138857
546044,2/3/18 0:00,10027,32,8.282726771,1.443514934
546045,2/3/18 0:00,10241,32,16.98851927,54.76555581
546046,2/3/18 0:00,10031,32,19.69334601,5.534669434
546047,2/3/18 0:00,10037,32,0,0.000250978
546048,2/3/18 0:00,10038,32,0,0.000230351
546049,2/3/18 0:00,10039,32,0,0.000224968
546050,2/3/18 0:00,10040,32,0,0.00024558
546051,2/3/18 0:00,10041,32,0,0.000234962
546052,2/3/18 0:00,10048,32,5546.354361,620.0983685
546053,2/3/18 0:00,10050,32,0,0.000171013
546054,2/3/18 0:00,10183,32,331.1993568,707.2413299
546055,2/3/18 0:00,10245,32,15.26111549,77.2819484
546056,2/3/18 0:00,10186,32,456.3625308,649.9132287
546057,2/3/18 0:00,10188,32,445.1595339,654.9493943
546058,2/3/18 0:00,10189,32,800.8367591,685.1007386
546059,2/3/18 0:00,10058,32,63.82461758,6.647992426
546060,2/3/18 0:00,10059,32,6.238259113,2.518039986
546061,2/3/18 0:00,10249,32,19.08132529,82.1223256
546062,2/3/18 0:00,10060,32,3553.663388,681.2045641
546063,2/3/18 0:00,10063,32,590.4283746,169.192276
546064,2/3/18 0:00,10073,32,30.24340136,24.39406335
546065,2/3/18 0:00,10077,32,139.5578714,77.38862062
546066,2/3/18 0:00,10080,32,0.99387007,5.15645577
546067,2/3/18 0:00,10081,32,13.92701363,14.76953211
546068,2/3/18 0:00,10082,32,4.550706713,11.57044415
546069,2/3/18 0:00,10083,32,1682.12265,307.3495772
546070,2/3/18 0:00,10087,32,1393.354281,377.3260186
546071,2/3/18 0:00,10091,32,3110.31945,1354.118405
546072,2/3/18 0:00,10092,32,1970.480801,1077.472957
546073,2/3/18 0:00,10093,32,1818.985144,936.946239
546074,2/3/18 0:00,10096,32,1290.675116,141.3804118
546075,2/3/18 0:00,10100,32,5554.295765,1542.857893
546076,2/3/18 0:00,10102,32,876.130151,423.7171987
546077,2/3/18 0:00,10254,32,573.6387204,359.0704249
546078,2/3/18 0:00,10105,32,1142.291283,272.4964541
546079,2/3/18 0:00,10106,32,1112.961103,299.2527367
546080,2/3/18 0:00,10110,32,798.6319878,508.8424846
546081,2/3/18 0:00,10114,32,791.2195075,513.3877991
546082,2/3/18 0:00,10116,32,1119.204565,438.8581273
546083,2/3/18 0:00,10194,32,1158.004334,699.2410601
546084,2/3/18 0:00,10257,32,18.2153471,82.25480326
546085,2/3/18 0:00,10258,32,16.61232994,82.5449862
546086,2/3/18 0:00,10118,32,2678.51582,487.2802843
546087,2/3/18 0:00,10119,32,1408.034202,157.7106595
546088,2/3/18 0:00,10122,32,368.4677577,98.13426644
546089,2/3/18 0:00,10197,33,19.69560077,43.31909376
546090,2/3/18 0:00,10204,33,9.254877913,41.53245115
546091,2/3/18 0:00,10146,33,12.10265581,9.730693261
546092,2/3/18 0:00,10206,33,8.306135179,40.42038475
546093,2/3/18 0:00,10207,33,7.909956545,40.46721297
546094,2/3/18 0:00,10156,33,7.948946115,8.593899764
546095,2/3/18 0:00,10158,33,11.21933772,9.21050863
546096,2/3/18 0:00,10214,33,10.14862806,47.47158642
546097,2/3/18 0:00,10215,33,10.84657242,47.42473942
546098,2/3/18 0:00,10216,33,9.127238604,47.62255456
546099,2/3/18 0:00,10129,33,88.1798581,60.50633249
546100,2/3/18 0:00,10130,33,7.178743535,18.33358249
546101,2/3/18 0:00,10131,33,6.173117666,7.218629639
546102,2/3/18 0:00,10159,33,3.877506658,8.840334726
546103,2/3/18 0:00,10133,33,2.983594783,6.307238521
546104,2/3/18 0:00,10134,33,2.099233818,6.525781406
546105,2/3/18 0:00,10135,33,1.625175974,6.102167077
546106,2/3/18 0:00,10136,33,1.62999348,6.100966369
546107,2/3/18 0:00,10161,33,8.555300105,8.637058659
546108,2/3/18 0:00,10141,33,1.624711492,6.102281748
546109,2/3/18 0:00,10169,33,2.411216839,6.926357168
546110,2/3/18 0:00,10233,33,5.239166844,37.91326658
546111,2/3/18 0:00,10234,33,5.572002738,37.97780075
546112,2/3/18 0:00,10007,33,0.453250356,1.707878046
546113,2/3/18 0:00,10240,33,13.36211225,38.30677199
546114,2/3/18 0:00,10031,33,4.91127317,3.274169422
546115,2/3/18 0:00,10037,33,858.9256934,231.5318504
546116,2/3/18 0:00,10038,33,5.071233698,7.140209979
546117,2/3/18 0:00,10039,33,8.680492033,7.041227406
546118,2/3/18 0:00,10040,33,135.814536,85.63939982
546119,2/3/18 0:00,10041,33,391.4200966,188.6436751
546120,2/3/18 0:00,10042,33,13.25560143,52.2309848
546121,2/3/18 0:00,10043,33,25.09771718,52.07667109
546122,2/3/18 0:00,10243,33,11.30036645,37.91569183
546123,2/3/18 0:00,10044,33,7.880174956,8.790596947
546124,2/3/18 0:00,10046,33,4.277310527,8.781027287
546125,2/3/18 0:00,10050,33,87.79726987,169.3539439
546126,2/3/18 0:00,10183,33,6.893201107,6.672771775
546127,2/3/18 0:00,10245,33,14.44887805,40.32900249
546128,2/3/18 0:00,10246,33,11.01001951,50.11174351
546129,2/3/18 0:00,10083,33,82.58822706,73.1196684
546130,2/3/18 0:00,10087,33,75.73073269,79.42764554
546131,2/3/18 0:00,10091,33,243.5408407,150.5805454
546132,2/3/18 0:00,10092,33,111.417008,110.6118519
546133,2/3/18 0:00,10093,33,130.1904529,124.0262417
546134,2/3/18 0:00,10116,33,19.27229158,69.40362466
546135,2/3/18 0:00,10118,33,16.90395167,45.08442908
546136,2/3/18 0:00,10119,33,18.45763245,44.66640303
546137,2/3/18 0:00,10083,34,5.357123462,13.19258549
546138,2/3/18 0:00,10197,35,34.08433061,45.04793788
546139,2/3/18 0:00,10203,35,7.785647481,31.44740343
546140,2/3/18 0:00,10198,35,8.794688057,32.16378985
546141,2/3/18 0:00,10204,35,9.290215576,41.51840051
546142,2/3/18 0:00,10199,35,12.24185588,32.19516624
546143,2/3/18 0:00,10141,35,3.52471661,8.46664689
546144,2/3/18 0:00,10169,35,3.506542487,8.201715637
546145,2/3/18 0:00,10259,35,2.934449604,8.703798263
546146,2/3/18 0:00,10176,35,3.031849998,7.945984832
546147,2/3/18 0:00,10037,35,13.49912294,7.252639107
546148,2/3/18 0:00,10040,35,17.8061254,60.62929687
546149,2/3/18 0:00,10041,35,29.77900566,110.7900514
546150,2/3/18 0:00,10048,35,15.31590544,34.30708353
546151,2/3/18 0:00,10083,35,5.431142433,13.2082017
546152,2/3/18 0:00,10087,35,5.7895847,13.21431736
546153,2/3/18 0:00,10091,35,5.30654442,13.17781107
546154,2/3/18 0:00,10092,35,5.30654442,13.17781107
546155,2/3/18 0:00,10093,35,5.426787788,13.13352685
546156,2/3/18 0:00,10096,35,5.30654442,13.17781107
546157,2/3/18 0:00,10100,35,8.576407832,15.82616208
546158,2/3/18 0:00,10105,35,76.03266156,58.1678391
546159,2/3/18 0:00,10106,35,24.52029997,25.22019873
546160,2/3/18 0:00,10110,35,29.44978609,30.2588016
546161,2/3/18 0:00,10114,35,8.589193062,19.76737051
546162,2/3/18 0:00,10116,35,7.313556961,20.07857507
546163,2/3/18 0:00,10118,35,170.1930095,93.03117082
546164,2/3/18 0:00,10119,35,100.2939402,72.57175673
546165,2/3/18 0:00,10122,35,67.85095094,73.71355771
546166,2/3/18 0:00,10197,36,34.55922298,48.85511684
546167,2/3/18 0:00,10203,36,8.303640988,31.60582309
546168,2/3/18 0:00,10198,36,10.87911368,33.12620856
546169,2/3/18 0:00,10204,36,9.421430005,41.50097576
546170,2/3/18 0:00,10199,36,12.2999379,33.12475146
546171,2/3/18 0:00,10146,36,8.05483978,11.352143
546172,2/3/18 0:00,10206,36,7.945352849,40.46587642
546173,2/3/18 0:00,10207,36,7.744813581,40.48427107
546174,2/3/18 0:00,10156,36,7.907910516,11.34635104
546175,2/3/18 0:00,10212,36,7.736606785,40.48582487
546176,2/3/18 0:00,10158,36,7.907910516,11.34635104
546177,2/3/18 0:00,10217,36,9.552834637,47.56575231
546178,2/3/18 0:00,10218,36,9.552834637,47.56575231
546179,2/3/18 0:00,10129,36,70.73838102,82.30742407
546180,2/3/18 0:00,10130,36,11.06802951,25.39313201
546181,2/3/18 0:00,10131,36,5.168718786,10.10215531
546182,2/3/18 0:00,10159,36,8.26076405,11.45849584
546183,2/3/18 0:00,10133,36,5.16310018,10.09954829
546184,2/3/18 0:00,10134,36,5.16310018,10.09954829
546185,2/3/18 0:00,10135,36,4.464707896,9.3948683
546186,2/3/18 0:00,10136,36,4.514494072,9.374943456
546187,2/3/18 0:00,10161,36,9.498802569,11.52102757
546188,2/3/18 0:00,10141,36,4.430187719,9.3918552
546189,2/3/18 0:00,10169,36,4.943422542,9.144647191
546190,2/3/18 0:00,10229,36,8.223914347,37.6657162
546191,2/3/18 0:00,10259,36,2.857105391,8.679185529
546192,2/3/18 0:00,10003,36,11.08114779,9.014177433
546193,2/3/18 0:00,10233,36,5.751429074,37.8854551
546194,2/3/18 0:00,10234,36,6.466701078,37.91024968
546195,2/3/18 0:00,10235,36,6.703488862,37.88399581
546196,2/3/18 0:00,10005,36,0.73880074,1.074520077
546197,2/3/18 0:00,10236,36,5.843173488,37.91299513
546198,2/3/18 0:00,10237,36,5.750093356,37.91769836
546199,2/3/18 0:00,10006,36,15.40535174,5.292897187
546200,2/3/18 0:00,10007,36,0.982369142,1.953488579
546201,2/3/18 0:00,10008,36,1.462753048,1.975740058
546202,2/3/18 0:00,10009,36,1.297640502,1.982006569
546203,2/3/18 0:00,10010,36,1.532906297,2.000133139
546204,2/3/18 0:00,10011,36,1.645495426,2.043823583
546205,2/3/18 0:00,10012,36,1.22539377,1.932020563
546206,2/3/18 0:00,10240,36,7.222212404,38.02529852
546207,2/3/18 0:00,10026,36,1.259861123,1.937031551
546208,2/3/18 0:00,10027,36,0.924131442,1.896786693
546209,2/3/18 0:00,10031,36,9.126060954,6.481735983
546210,2/3/18 0:00,10037,36,34.98103478,9.657000393
546211,2/3/18 0:00,10038,36,9.701779059,31.9974647
546212,2/3/18 0:00,10039,36,12.22665976,31.58039686
546213,2/3/18 0:00,10040,36,34.44238547,72.05906185
546214,2/3/18 0:00,10041,36,37.07264107,109.2453049
546215,2/3/18 0:00,10042,36,10.8711305,62.16344925
546216,2/3/18 0:00,10043,36,12.57085849,62.22054062
546217,2/3/18 0:00,10243,36,5.790041445,37.91149346
546218,2/3/18 0:00,10044,36,6.783804785,34.74907063
546219,2/3/18 0:00,10048,36,14.80734475,34.3089096
546220,2/3/18 0:00,10050,36,153.0577836,292.3627695
546221,2/3/18 0:00,10183,36,3.587780251,8.468363901
546222,2/3/18 0:00,10245,36,13.61886786,48.23606528
546223,2/3/18 0:00,10246,36,12.40111419,51.79581212
546224,2/3/18 0:00,10186,36,3.040748223,8.479236654
546225,2/3/18 0:00,10188,36,3.107687775,8.457332255
546226,2/3/18 0:00,10189,36,3.047369908,8.477094056
546227,2/3/18 0:00,10058,36,36.21958751,137.4988189
546228,2/3/18 0:00,10060,36,22.3574621,41.69320197
546229,2/3/18 0:00,10063,36,5.235928263,13.410557
546230,2/3/18 0:00,10073,36,5.279969881,13.40860137
546231,2/3/18 0:00,10077,36,4.956573054,13.43326831
546232,2/3/18 0:00,10081,36,4.956573054,13.43326831
546233,2/3/18 0:00,10082,36,5.325699735,13.81478168
546234,2/3/18 0:00,10083,36,19.07457466,24.09352596
546235,2/3/18 0:00,10087,36,9.355191196,15.12088769
546236,2/3/18 0:00,10091,36,7.55780246,14.71253046
546237,2/3/18 0:00,10092,36,7.55780246,14.71253046
546238,2/3/18 0:00,10093,36,7.831791504,14.66215192
546239,2/3/18 0:00,10096,36,7.831791504,14.66215192
546240,2/3/18 0:00,10100,36,9.465320637,17.23913155
546241,2/3/18 0:00,10102,36,7.385775235,16.50831764
546242,2/3/18 0:00,10254,36,7.1931558,48.77366743
546243,2/3/18 0:00,10105,36,48.18251306,38.68807974
546244,2/3/18 0:00,10106,36,25.8451477,27.90384306
546245,2/3/18 0:00,10110,36,28.88947251,31.18887411
546246,2/3/18 0:00,10114,36,7.850024429,19.91617935
546247,2/3/18 0:00,10116,36,7.449674211,20.038658
546248,2/3/18 0:00,10194,36,5.159341968,13.60231724
546249,2/3/18 0:00,10257,36,7.24203033,48.7667687
546250,2/3/18 0:00,10118,36,147.1934387,78.57864183
546251,2/3/18 0:00,10119,36,111.8306641,74.64154318
546252,2/3/18 0:00,10122,36,75.4464126,78.05968928
546253,2/3/18 0:00,10197,37,60.67494517,74.08341654
546254,2/3/18 0:00,10203,37,18.0463677,38.61283264
546255,2/3/18 0:00,10198,37,17.47787961,38.7110859
546256,2/3/18 0:00,10204,37,19.46743578,47.0153418
546257,2/3/18 0:00,10199,37,18.17996771,38.61536814
546258,2/3/18 0:00,10146,37,19.83388462,23.62037779
546259,2/3/18 0:00,10206,37,11.79403852,42.74545429
546260,2/3/18 0:00,10207,37,10.16952362,42.11198684
546261,2/3/18 0:00,10156,37,17.17771629,22.47150201
546262,2/3/18 0:00,10209,37,10.16342911,42.11348768
546263,2/3/18 0:00,10212,37,10.16342911,42.11348768
546264,2/3/18 0:00,10158,37,15.40101186,22.73542102
546265,2/3/18 0:00,10216,37,11.97965696,48.86848982
546266,2/3/18 0:00,10129,37,98.6065494,90.92565009
546267,2/3/18 0:00,10130,37,21.46220132,29.69964519
546268,2/3/18 0:00,10131,37,16.70848743,21.91053825
546269,2/3/18 0:00,10159,37,15.65599679,22.55456825
546270,2/3/18 0:00,10133,37,16.08577207,21.81694699
546271,2/3/18 0:00,10134,37,16.08577207,21.81694699
546272,2/3/18 0:00,10135,37,15.66430304,21.72901275
546273,2/3/18 0:00,10136,37,15.86442763,21.69344473
546274,2/3/18 0:00,10161,37,25.20696847,30.23949045
546275,2/3/18 0:00,10141,37,16.07664639,22.41668616
546276,2/3/18 0:00,10169,37,12.4284563,24.21549972
546277,2/3/18 0:00,10229,37,7.788000026,39.77552004
546278,2/3/18 0:00,10231,37,24.19512434,90.61062622
546279,2/3/18 0:00,10259,37,3.11880677,12.47369537
546280,2/3/18 0:00,10176,37,12.24280801,24.30361175
546281,2/3/18 0:00,10003,37,18.36831288,6.494148797
546282,2/3/18 0:00,10233,37,46.42498628,116.2290737
546283,2/3/18 0:00,10234,37,42.82818778,93.65193805
546284,2/3/18 0:00,10235,37,19.01317565,51.98481975
546285,2/3/18 0:00,10005,37,0.744446255,0.829967816
546286,2/3/18 0:00,10236,37,16.57633648,52.41598432
546287,2/3/18 0:00,10237,37,16.48151113,52.43956956
546288,2/3/18 0:00,10007,37,0.609127619,1.79554561
546289,2/3/18 0:00,10240,37,21.26834925,52.92938627
546290,2/3/18 0:00,10031,37,6.764314351,5.743127077
546291,2/3/18 0:00,10037,37,879.0804875,111.6601928
546292,2/3/18 0:00,10038,37,72.19988395,73.22728776
546293,2/3/18 0:00,10039,37,78.9233771,71.18373339
546294,2/3/18 0:00,10040,37,295.6590846,205.2915346
546295,2/3/18 0:00,10041,37,499.4305641,391.1150696
546296,2/3/18 0:00,10042,37,28.63998511,61.06163482
546297,2/3/18 0:00,10043,37,30.31098454,61.04996402
546298,2/3/18 0:00,10243,37,22.80375687,52.59596777
546299,2/3/18 0:00,10044,37,13.09820439,34.91383332
546300,2/3/18 0:00,10046,37,9.821587883,34.61113504
546301,2/3/18 0:00,10048,37,12.63012759,34.55936806
546302,2/3/18 0:00,10050,37,652.136977,400.1668699
546303,2/3/18 0:00,10183,37,41.79442214,43.83867616
546304,2/3/18 0:00,10245,37,64.57531255,64.33866259
546305,2/3/18 0:00,10246,37,49.95250765,57.40112844
546306,2/3/18 0:00,10060,37,10.52684125,37.01699101
546307,2/3/18 0:00,10073,37,4.433254322,12.47883205
546308,2/3/18 0:00,10080,37,4.210294336,12.51244787
546309,2/3/18 0:00,10081,37,4.210294336,12.51244787
546310,2/3/18 0:00,10082,37,4.667773874,12.94035127
546311,2/3/18 0:00,10083,37,14.17972036,18.43605663
546312,2/3/18 0:00,10087,37,8.988600938,14.85076617
546313,2/3/18 0:00,10091,37,7.907631778,14.72001762
546314,2/3/18 0:00,10092,37,7.907631778,14.72001762
546315,2/3/18 0:00,10093,37,7.907631778,14.72001762
546316,2/3/18 0:00,10100,37,11.09324583,17.70423018
546317,2/3/18 0:00,10102,37,8.083188874,16.64133287
546318,2/3/18 0:00,10254,37,8.518360757,49.44168784
546319,2/3/18 0:00,10105,37,41.16086771,39.21127006
546320,2/3/18 0:00,10106,37,13.21985691,21.7392886
546321,2/3/18 0:00,10110,37,12.25143086,21.47447713
546322,2/3/18 0:00,10116,37,7.764147512,19.94153971
546323,2/3/18 0:00,10194,37,20.15088878,36.1529356
546324,2/3/18 0:00,10257,37,8.662454105,49.420302
546325,2/3/18 0:00,10118,37,128.7447561,83.16301068
546326,2/3/18 0:00,10119,37,89.32963233,72.63529507
546327,2/3/18 0:00,10122,37,72.22314622,84.41019478
546328,2/3/18 0:00,10197,38,41.64551567,62.5093901
546329,2/3/18 0:00,10203,38,15.57585571,35.33721851
546330,2/3/18 0:00,10198,38,15.6464478,35.29182227
546331,2/3/18 0:00,10204,38,17.06049426,44.43267881
546332,2/3/18 0:00,10199,38,16.3485359,35.2233283
546333,2/3/18 0:00,10146,38,9.528469081,19.84565719
546334,2/3/18 0:00,10206,38,10.55469621,42.25132778
546335,2/3/18 0:00,10207,38,9.152166556,41.5295388
546336,2/3/18 0:00,10156,38,9.682050852,19.80914484
546337,2/3/18 0:00,10209,38,9.234534228,41.51487583
546338,2/3/18 0:00,10211,38,9.234534228,41.51487583
546339,2/3/18 0:00,10212,38,9.234534228,41.51487583
546340,2/3/18 0:00,10158,38,9.999442579,19.86345353
546341,2/3/18 0:00,10214,38,11.05076208,48.38845459
546342,2/3/18 0:00,10215,38,11.05076208,48.38845459
546343,2/3/18 0:00,10216,38,11.05076208,48.38845459
546344,2/3/18 0:00,10217,38,11.05076208,48.38845459
546345,2/3/18 0:00,10218,38,11.05076208,48.38845459
546346,2/3/18 0:00,10003,38,221.3814026,34.06617852
546347,2/3/18 0:00,10233,38,289.9013715,260.5732386
546348,2/3/18 0:00,10234,38,99.44764799,124.6364939
546349,2/3/18 0:00,10235,38,30.64742252,84.98949806
546350,2/3/18 0:00,10005,38,2.185502094,1.005058933
546351,2/3/18 0:00,10236,38,28.77774024,85.41283332
546352,2/3/18 0:00,10237,38,28.49016668,85.48981889
546353,2/3/18 0:00,10007,38,0.007268222,0.107502288
546354,2/3/18 0:00,10037,38,5238.555099,2461.728117
546355,2/3/18 0:00,10038,38,215.6857838,273.7259475
546356,2/3/18 0:00,10039,38,179.7783516,268.3110845
546357,2/3/18 0:00,10040,38,608.4108662,386.1287735
546358,2/3/18 0:00,10041,38,2072.781805,698.0645006
546359,2/3/18 0:00,10042,38,33.53560555,37.27177439
546360,2/3/18 0:00,10043,38,24.93366881,36.07022291
546361,2/3/18 0:00,10243,38,30.8795094,84.95232528
546362,2/3/18 0:00,10044,38,11.55174185,34.6070467
546363,2/3/18 0:00,10046,38,9.596570712,34.56921872
546364,2/3/18 0:00,10048,38,9.800363087,34.72028339
546365,2/3/18 0:00,10050,38,97.73100026,184.8564169
546366,2/3/18 0:00,10183,38,16.40320248,29.83789949
546367,2/3/18 0:00,10245,38,42.4516155,118.038013
546368,2/3/18 0:00,10246,38,398.9219516,272.8623894
546369,2/3/18 0:00,10116,38,7.472569354,20.03989494
546370,2/3/18 0:00,10197,39,35.80594065,55.37218798
546371,2/3/18 0:00,10203,39,10.53121226,31.76324135
546372,2/3/18 0:00,10198,39,9.972290658,31.97602788
546373,2/3/18 0:00,10204,39,11.0083862,41.40320218
546374,2/3/18 0:00,10199,39,11.86307139,31.84659373
546375,2/3/18 0:00,10146,39,3.815422365,9.01450741
546376,2/3/18 0:00,10156,39,3.499918818,9.020250087
546377,2/3/18 0:00,10209,39,7.919485884,40.35905715
546378,2/3/18 0:00,10212,39,7.919485884,40.35905715
546379,2/3/18 0:00,10158,39,3.499918818,9.020250087
546380,2/3/18 0:00,10214,39,9.735713735,47.45090064
546381,2/3/18 0:00,10215,39,9.735713735,47.45090064
